Tempo(s),Setpoint_RPM,RPM_Bruto,RPM_Filtrado,Erro,PWM_Saida(%)
111.0650,-102.00,-102.56,-115.54,13.54,6.62
111.0700,-102.00,-102.56,-112.59,10.59,5.08
111.0750,-102.00,-76.92,-109.38,7.38,3.11
111.0800,-102.00,-102.56,-105.74,3.74,0.54
111.0850,-102.00,-102.56,-102.64,0.64,-1.83
111.0900,-102.00,-76.92,-100.13,-1.87,-3.91
111.0950,-102.00,-102.56,-97.69,-4.31,-6.12
111.1000,-102.00,-76.92,-95.48,-6.52,-8.29
111.1050,-102.00,-76.92,-93.09,-8.91,-10.78
111.1100,-102.00,-76.92,-90.26,-11.74,-13.81
111.1150,-102.00,-102.56,-87.88,-14.12,-16.64
111.1200,-102.00,-76.92,-86.51,-15.49,-18.79
111.1250,-102.00,-76.92,-85.38,-16.62,-20.84
111.1300,-102.00,-76.92,-83.97,-18.03,-23.19
111.1350,-102.00,-76.92,-82.50,-19.50,-25.70
111.1400,-102.00,-76.92,-81.11,-20.89,-28.24
111.1450,-102.00,-76.92,-79.88,-22.12,-30.73
111.1500,-102.00,-76.92,-78.86,-23.14,-33.14
111.1550,-102.00,-76.92,-78.04,-23.96,-35.43
111.1600,-102.00,-76.92,-77.43,-24.57,-37.61
111.1650,-102.00,-76.92,-77.00,-25.00,-39.68
111.1700,-102.00,-102.56,-77.23,-24.77,-41.21
111.1750,-102.00,-76.92,-78.38,-23.62,-41.93
111.1800,-102.00,-102.56,-80.04,-21.96,-42.15
111.1850,-102.00,-102.56,-82.39,-19.61,-41.65
111.1900,-102.00,-102.56,-85.52,-16.48,-40.32
111.1950,-102.00,-102.56,-88.90,-13.10,-38.56
111.2000,-102.00,-102.56,-92.16,-9.84,-36.66
111.2050,-102.00,-102.56,-95.09,-6.91,-34.80
111.2100,-102.00,-102.56,-97.57,-4.43,-33.13
111.2150,-102.00,-128.21,-100.08,-1.92,-31.25
111.2200,-102.00,-102.56,-102.91,0.91,-28.92
111.2250,-102.00,-102.56,-105.22,3.22,-26.83
111.2300,-102.00,-128.21,-107.00,5.00,-25.03
111.2350,-102.00,-102.56,-108.82,6.82,-23.08
111.2400,-102.00,-128.21,-110.51,8.51,-21.10
111.2450,-102.00,-102.56,-111.99,9.99,-19.19
111.2500,-102.00,-102.56,-112.69,10.69,-17.83
111.2550,-102.00,-102.56,-112.33,10.33,-17.33
111.2600,-102.00,-128.21,-111.83,9.83,-16.97
111.2650,-102.00,-102.56,-111.79,9.79,-16.26
111.2700,-102.00,-102.56,-111.54,9.54,-15.73
111.2750,-102.00,-102.56,-110.66,8.66,-15.76
111.2800,-102.00,-102.56,-109.45,7.45,-16.14
111.2850,-102.00,-102.56,-108.11,6.11,-16.70
111.2900,-102.00,-102.56,-106.81,4.81,-17.33
111.2950,-102.00,-102.56,-105.64,3.64,-17.95
111.3000,-102.00,-102.56,-104.64,2.64,-18.50
111.3050,-102.00,-102.56,-103.83,1.83,-18.96
111.3100,-102.00,-76.92,-102.69,0.69,-19.75
111.3150,-102.00,-102.56,-100.93,-1.07,-21.17
111.3200,-102.00,-102.56,-99.41,-2.59,-22.49
111.3250,-102.00,-102.56,-98.69,-3.31,-23.25
111.3300,-102.00,-76.92,-98.02,-3.98,-24.01
111.3350,-102.00,-102.56,-96.93,-5.07,-25.17
111.3400,-102.00,-102.56,-96.17,-5.83,-26.14
111.3450,-102.00,-76.92,-95.68,-6.32,-26.92
111.3500,-102.00,-102.56,-94.89,-7.11,-28.00
111.3550,-102.00,-102.56,-94.48,-7.52,-28.80
111.3600,-102.00,-102.56,-94.87,-7.13,-28.95
111.3650,-102.00,-76.92,-95.22,-6.78,-29.11
111.3700,-102.00,-102.56,-95.01,-6.99,-29.72
111.3750,-102.00,-102.56,-94.96,-7.04,-30.21
111.3800,-102.00,-102.56,-95.55,-6.45,-30.16
111.3850,-102.00,-102.56,-96.48,-5.52,-29.77
111.3900,-102.00,-76.92,-97.06,-4.94,-29.62
111.3950,-102.00,-102.56,-96.84,-5.16,-30.10
111.4000,-102.00,-102.56,-96.64,-5.36,-30.58
111.4050,-102.00,-102.56,-96.99,-5.01,-30.61
111.4100,-102.00,-102.56,-97.66,-4.34,-30.34
111.4150,-102.00,-102.56,-98.49,-3.51,-29.89
111.4200,-102.00,-102.56,-99.35,-2.65,-29.36
111.4250,-102.00,-128.21,-100.67,-1.33,-28.37
111.4300,-102.00,-102.56,-102.70,0.70,-26.68
111.4350,-102.00,-102.56,-104.51,2.51,-25.04
111.4400,-102.00,-102.56,-105.51,3.51,-23.96
111.4450,-102.00,-102.56,-105.91,3.91,-23.31
111.4500,-102.00,-102.56,-105.91,3.91,-22.99
111.4550,-102.00,-128.21,-106.15,4.15,-22.46
111.4600,-102.00,-102.56,-107.04,5.04,-21.35
111.4650,-102.00,-102.56,-107.77,5.77,-20.32
111.4700,-102.00,-102.56,-107.82,5.82,-19.82
111.4750,-102.00,-102.56,-107.43,5.43,-19.69
111.4800,-102.00,-102.56,-106.79,4.79,-19.81
111.4850,-102.00,-102.56,-106.04,4.04,-20.06
111.4900,-102.00,-102.56,-105.28,3.28,-20.37
111.4950,-102.00,-76.92,-104.06,2.06,-21.14
111.5000,-102.00,-102.56,-102.13,0.13,-22.59
111.5050,-102.00,-102.56,-100.41,-1.59,-23.99
111.5100,-102.00,-102.56,-99.48,-2.52,-24.85
111.5150,-102.00,-102.56,-99.13,-2.87,-25.28
111.5200,-102.00,-102.56,-99.18,-2.82,-25.39
111.5250,-102.00,-76.92,-98.97,-3.03,-25.72
111.5300,-102.00,-102.56,-98.10,-3.90,-26.63
111.5350,-102.00,-102.56,-97.38,-4.62,-27.47
111.5400,-102.00,-102.56,-97.33,-4.67,-27.79
111.5450,-102.00,-102.56,-97.73,-4.27,-27.74
111.5500,-102.00,-102.56,-98.37,-3.63,-27.45
111.5550,-102.00,-102.56,-99.11,-2.89,-27.02
111.5600,-102.00,-102.56,-99.87,-2.13,-26.53
111.5650,-102.00,-102.56,-100.57,-1.43,-26.03
111.5700,-102.00,-102.56,-101.18,-0.82,-25.57
111.5750,-102.00,-102.56,-101.68,-0.32,-25.15
111.5800,-102.00,-76.92,-101.56,-0.44,-25.22
111.5850,-102.00,-102.56,-100.53,-1.47,-26.08
111.5900,-102.00,-102.56,-99.52,-2.48,-26.99
111.5950,-102.00,-102.56,-99.12,-2.88,-27.46
111.6000,-102.00,-102.56,-99.14,-2.86,-27.60
111.6050,-102.00,-102.56,-99.42,-2.58,-27.51
111.6100,-102.00,-102.56,-99.86,-2.14,-27.27
111.6150,-102.00,-102.56,-100.36,-1.64,-26.94
111.6200,-102.00,-102.56,-100.85,-1.15,-26.59
111.6250,-102.00,-102.56,-101.31,-0.69,-26.23
111.6300,-102.00,-102.56,-101.70,-0.30,-25.89
111.6350,-102.00,-102.56,-102.02,0.02,-25.59
111.6400,-102.00,-102.56,-102.27,0.27,-25.32
111.6450,-102.00,-102.56,-102.46,0.46,-25.10
111.6500,-102.00,-102.56,-102.58,0.58,-24.91
111.6550,-102.00,-102.56,-102.66,0.66,-24.75
111.6600,-102.00,-102.56,-102.71,0.71,-24.61
111.6650,-102.00,-102.56,-102.72,0.72,-24.50
111.6700,-102.00,-102.56,-102.72,0.72,-24.40
111.6750,-102.00,-102.56,-102.71,0.71,-24.31
111.6800,-102.00,-102.56,-102.69,0.69,-24.23
111.6850,-102.00,-102.56,-102.66,0.66,-24.15
111.6900,-102.00,-102.56,-102.64,0.64,-24.07
111.6950,-102.00,-102.56,-102.62,0.62,-24.00
111.7000,-102.00,-102.56,-102.60,0.60,-23.92
111.7050,-102.00,-102.56,-102.59,0.59,-23.84
111.7100,-102.00,-102.56,-102.58,0.58,-23.76
111.7150,-102.00,-76.92,-102.05,0.05,-24.11
111.7200,-102.00,-102.56,-100.73,-1.27,-25.19
111.7250,-102.00,-102.56,-99.51,-2.49,-26.26
111.7300,-102.00,-102.56,-98.98,-3.02,-26.85
111.7350,-102.00,-102.56,-98.92,-3.08,-27.06
111.7400,-102.00,-102.56,-99.18,-2.82,-27.01
111.7450,-102.00,-102.56,-99.62,-2.38,-26.78
111.7500,-102.00,-102.56,-100.13,-1.87,-26.46
111.7550,-102.00,-102.56,-100.66,-1.34,-26.10
111.7600,-102.00,-102.56,-101.15,-0.85,-25.73
111.7650,-102.00,-102.56,-101.58,-0.42,-25.37
111.7700,-102.00,-102.56,-101.93,-0.07,-25.05
111.7750,-102.00,-76.92,-101.70,-0.30,-25.21
111.7800,-102.00,-102.56,-100.58,-1.42,-26.12
111.7850,-102.00,-102.56,-99.51,-2.49,-27.08
111.7900,-102.00,-102.56,-99.07,-2.93,-27.58
111.7950,-102.00,-102.56,-99.07,-2.93,-27.74
111.8000,-102.00,-102.56,-99.35,-2.65,-27.66
111.8050,-102.00,-102.56,-99.79,-2.21,-27.42
111.8100,-102.00,-102.56,-100.29,-1.71,-27.10
111.8150,-102.00,-102.56,-100.80,-1.20,-26.74
111.8200,-102.00,-102.56,-101.26,-0.74,-26.38
111.8250,-102.00,-102.56,-101.67,-0.33,-26.03
111.8300,-102.00,-128.21,-102.51,0.51,-25.29
111.8350,-102.00,-102.56,-104.09,2.09,-23.86
111.8400,-102.00,-102.56,-105.49,3.49,-22.47
111.8450,-102.00,-102.56,-106.16,4.16,-21.61
111.8500,-102.00,-102.56,-106.30,4.30,-21.15
111.8550,-102.00,-102.56,-106.08,4.08,-20.97
111.8600,-102.00,-102.56,-105.67,3.67,-20.99
111.8650,-102.00,-102.56,-105.15,3.15,-21.12
111.8700,-102.00,-102.56,-104.61,2.61,-21.31
111.8750,-102.00,-76.92,-103.58,1.58,-21.95
111.8800,-102.00,-102.56,-101.81,-0.19,-23.30
111.8850,-102.00,-102.56,-100.22,-1.78,-24.62
111.8900,-102.00,-102.56,-99.39,-2.61,-25.40
111.8950,-102.00,-102.56,-99.11,-2.89,-25.78
111.9000,-102.00,-102.56,-99.21,-2.79,-25.85
111.9050,-102.00,-76.92,-99.03,-2.97,-26.15
111.9100,-102.00,-102.56,-98.17,-3.83,-27.05
111.9150,-102.00,-102.56,-97.45,-4.55,-27.88
111.9200,-102.00,-102.56,-97.40,-4.60,-28.19
111.9250,-102.00,-102.56,-97.79,-4.21,-28.14
111.9300,-102.00,-102.56,-98.42,-3.58,-27.86
111.9350,-102.00,-102.56,-99.15,-2.85,-27.43
111.9400,-102.00,-102.56,-99.90,-2.10,-26.95
111.9450,-102.00,-102.56,-100.59,-1.41,-26.46
111.9500,-102.00,-102.56,-101.20,-0.80,-25.99
111.9550,-102.00,-76.92,-101.18,-0.82,-26.02
111.9600,-102.00,-102.56,-100.25,-1.75,-26.81
111.9650,-102.00,-102.56,-99.32,-2.68,-27.67
111.9700,-102.00,-102.56,-98.99,-3.01,-28.10
111.9750,-102.00,-102.56,-99.06,-2.94,-28.19
111.9800,-102.00,-102.56,-99.39,-2.61,-28.07
111.9850,-102.00,-102.56,-99.86,-2.14,-27.81
111.9900,-102.00,-128.21,-100.89,-1.11,-27.03
111.9950,-102.00,-102.56,-102.71,0.71,-25.50
112.0000,-102.00,-102.56,-104.39,2.39,-23.98
112.0050,-102.00,-102.56,-105.31,3.31,-22.97
112.0100,-102.00,-102.56,-105.69,3.69,-22.37
112.0150,-102.00,-102.56,-105.68,3.68,-22.07
112.0200,-102.00,-102.56,-105.42,3.42,-21.97
112.0250,-102.00,-102.56,-105.03,3.03,-22.02
112.0300,-102.00,-102.56,-104.57,2.57,-22.14
112.0350,-102.00,-102.56,-104.12,2.12,-22.29
112.0400,-102.00,-102.56,-103.71,1.71,-22.45
112.0450,-102.00,-102.56,-103.35,1.35,-22.58
112.0500,-102.00,-102.56,-103.06,1.06,-22.69
112.0550,-102.00,-76.92,-102.32,0.32,-23.20
112.0600,-102.00,-102.56,-100.83,-1.17,-24.39
112.0650,-102.00,-102.56,-99.50,-2.50,-25.56
112.0700,-102.00,-102.56,-98.90,-3.10,-26.20
112.0750,-102.00,-102.56,-98.80,-3.20,-26.45
112.0800,-102.00,-102.56,-99.04,-2.96,-26.43
112.0850,-102.00,-102.56,-99.48,-2.52,-26.21
112.0900,-102.00,-102.56,-100.01,-1.99,-25.89
112.0950,-102.00,-102.56,-100.55,-1.45,-25.52
112.1000,-102.00,-102.56,-101.06,-0.94,-25.14
112.1050,-102.00,-76.92,-101.00,-1.00,-25.22
112.1100,-102.00,-102.56,-100.05,-1.95,-26.04
112.1150,-102.00,-102.56,-99.13,-2.87,-26.92
112.1200,-102.00,-102.56,-98.82,-3.18,-27.34
112.1250,-102.00,-102.56,-98.91,-3.09,-27.43
112.1300,-102.00,-102.56,-99.27,-2.73,-27.29
112.1350,-102.00,-102.56,-99.77,-2.23,-27.01
112.1400,-102.00,-102.56,-100.31,-1.69,-26.66
112.1450,-102.00,-102.56,-100.84,-1.16,-26.28
112.1500,-102.00,-102.56,-101.31,-0.69,-25.91
112.1550,-102.00,-102.56,-101.72,-0.28,-25.56
112.1600,-102.00,-102.56,-102.05,0.05,-25.25
112.1650,-102.00,-102.56,-102.30,0.30,-24.98
112.1700,-102.00,-102.56,-102.48,0.48,-24.75
112.1750,-102.00,-102.56,-102.61,0.61,-24.56
112.1800,-102.00,-102.56,-102.68,0.68,-24.41
112.1850,-102.00,-102.56,-102.72,0.72,-24.27
112.1900,-102.00,-102.56,-102.74,0.74,-24.16
112.1950,-102.00,-102.56,-102.73,0.73,-24.07
112.2000,-102.00,-102.56,-102.71,0.71,-23.98
112.2050,-102.00,-102.56,-102.69,0.69,-23.90
112.2100,-102.00,-102.56,-102.66,0.66,-23.82
112.2150,-102.00,-102.56,-102.64,0.64,-23.75
112.2200,-102.00,-102.56,-102.62,0.62,-23.67
112.2250,-102.00,-102.56,-102.60,0.60,-23.60
112.2300,-102.00,-76.92,-102.07,0.07,-23.96
112.2350,-102.00,-102.56,-100.74,-1.26,-25.03
112.2400,-102.00,-102.56,-99.52,-2.48,-26.11
112.2450,-102.00,-102.56,-98.98,-3.02,-26.70
112.2500,-102.00,-102.56,-98.92,-3.08,-26.91
112.2550,-102.00,-102.56,-99.18,-2.82,-26.86
112.2600,-102.00,-102.56,-99.61,-2.39,-26.64
112.2650,-102.00,-102.56,-100.13,-1.87,-26.32
112.2700,-102.00,-76.92,-100.14,-1.86,-26.39
112.2750,-102.00,-102.56,-99.31,-2.69,-27.18
112.2800,-102.00,-102.56,-98.53,-3.47,-27.99
112.2850,-102.00,-102.56,-98.35,-3.65,-28.33
112.2900,-102.00,-102.56,-98.57,-3.43,-28.35
112.2950,-102.00,-102.56,-99.04,-2.96,-28.15
112.3000,-102.00,-102.56,-99.62,-2.38,-27.81
112.3050,-102.00,-102.56,-100.23,-1.77,-27.41
112.3100,-102.00,-102.56,-100.81,-1.19,-26.99
112.3150,-102.00,-102.56,-101.32,-0.68,-26.59
112.3200,-102.00,-102.56,-101.75,-0.25,-26.22
112.3250,-102.00,-102.56,-102.09,0.09,-25.89
112.3300,-102.00,-102.56,-102.34,0.34,-25.62
112.3350,-102.00,-102.56,-102.53,0.53,-25.39
112.3400,-102.00,-102.56,-102.65,0.65,-25.20
112.3450,-102.00,-128.21,-103.23,1.23,-24.60
112.3500,-102.00,-102.56,-104.58,2.58,-23.31
112.3550,-102.00,-102.56,-105.80,3.80,-22.05
112.3600,-102.00,-102.56,-106.32,4.32,-21.28
112.3650,-102.00,-102.56,-106.36,4.36,-20.90
112.3700,-102.00,-102.56,-106.07,4.07,-20.78
112.3750,-102.00,-102.56,-105.61,3.61,-20.84
112.3800,-102.00,-76.92,-104.55,2.55,-21.44
112.3850,-102.00,-102.56,-102.69,0.69,-22.80
112.3900,-102.00,-102.56,-100.96,-1.04,-24.17
112.3950,-102.00,-102.56,-99.99,-2.01,-25.03
112.4000,-102.00,-102.56,-99.57,-2.43,-25.48
112.4050,-102.00,-102.56,-99.54,-2.46,-25.63
112.4100,-102.00,-102.56,-99.76,-2.24,-25.56
112.4150,-102.00,-102.56,-100.13,-1.87,-25.36
112.4200,-102.00,-102.56,-100.57,-1.43,-25.07
112.4250,-102.00,-102.56,-101.00,-1.00,-24.76
112.4300,-102.00,-76.92,-100.89,-1.11,-24.87
112.4350,-102.00,-102.56,-99.93,-2.07,-25.72
112.4400,-102.00,-102.56,-99.01,-2.99,-26.60
112.4450,-102.00,-102.56,-98.70,-3.30,-27.03
112.4500,-102.00,-102.56,-98.81,-3.19,-27.11
112.4550,-102.00,-102.56,-99.19,-2.81,-26.97
112.4600,-102.00,-102.56,-99.70,-2.30,-26.69
112.4650,-102.00,-102.56,-100.26,-1.74,-26.32
112.4700,-102.00,-102.56,-100.80,-1.20,-25.94
112.4750,-102.00,-76.92,-100.78,-1.22,-25.99
112.4800,-102.00,-102.56,-99.87,-2.13,-26.79
112.4850,-102.00,-102.56,-99.00,-3.00,-27.64
112.4900,-102.00,-102.56,-98.72,-3.28,-28.04
112.4950,-102.00,-102.56,-98.85,-3.15,-28.11
112.5000,-102.00,-102.56,-99.23,-2.77,-27.95
112.5050,-102.00,-102.56,-99.75,-2.25,-27.66
112.5100,-102.00,-102.56,-100.30,-1.70,-27.29
112.5150,-102.00,-102.56,-100.84,-1.16,-26.91
112.5200,-102.00,-102.56,-101.32,-0.68,-26.52
112.5250,-102.00,-102.56,-101.73,-0.27,-26.17
112.5300,-102.00,-102.56,-102.06,0.06,-25.86
112.5350,-102.00,-102.56,-102.31,0.31,-25.59
112.5400,-102.00,-102.56,-102.50,0.50,-25.36
112.5450,-102.00,-102.56,-102.62,0.62,-25.17
112.5500,-102.00,-102.56,-102.69,0.69,-25.01
112.5550,-102.00,-102.56,-102.73,0.73,-24.88
112.5600,-102.00,-102.56,-102.74,0.74,-24.77
112.5650,-102.00,-128.21,-103.25,1.25,-24.24
112.5700,-102.00,-102.56,-104.55,2.55,-22.99
112.5750,-102.00,-102.56,-105.74,3.74,-21.75
112.5800,-102.00,-102.56,-106.25,4.25,-21.01
112.5850,-102.00,-102.56,-106.28,4.28,-20.63
112.5900,-102.00,-102.56,-106.00,4.00,-20.52
112.5950,-102.00,-102.56,-105.54,3.54,-20.57
112.6000,-102.00,-76.92,-104.50,2.50,-21.17
112.6050,-102.00,-102.56,-102.64,0.64,-22.52
112.6100,-102.00,-102.56,-100.93,-1.07,-23.88
112.6150,-102.00,-102.56,-99.96,-2.04,-24.74
112.6200,-102.00,-102.56,-99.55,-2.45,-25.18
112.6250,-102.00,-102.56,-99.53,-2.47,-25.33
112.6300,-102.00,-102.56,-99.76,-2.24,-25.26
112.6350,-102.00,-102.56,-100.13,-1.87,-25.05
112.6400,-102.00,-102.56,-100.57,-1.43,-24.77
112.6450,-102.00,-76.92,-100.49,-1.51,-24.89
112.6500,-102.00,-102.56,-99.58,-2.42,-25.72
112.6550,-102.00,-102.56,-98.72,-3.28,-26.58
112.6600,-102.00,-102.56,-98.48,-3.52,-26.97
112.6650,-102.00,-102.56,-98.65,-3.35,-27.02
112.6700,-102.00,-102.56,-99.07,-2.93,-26.85
112.6750,-102.00,-102.56,-99.63,-2.37,-26.53
112.6800,-102.00,-102.56,-100.22,-1.78,-26.15
112.6850,-102.00,-102.56,-100.79,-1.21,-25.74
112.6900,-102.00,-76.92,-100.78,-1.22,-25.79
112.6950,-102.00,-102.56,-99.89,-2.11,-26.58
112.7000,-102.00,-102.56,-99.01,-2.99,-27.42
112.7050,-102.00,-102.56,-98.74,-3.26,-27.82
112.7100,-102.00,-102.56,-98.87,-3.13,-27.88
112.7150,-102.00,-102.56,-99.25,-2.75,-27.73
112.7200,-102.00,-102.56,-99.76,-2.24,-27.44
112.7250,-102.00,-102.56,-100.32,-1.68,-27.08
112.7300,-102.00,-102.56,-100.85,-1.15,-26.69
112.7350,-102.00,-102.56,-101.33,-0.67,-26.31
112.7400,-102.00,-102.56,-101.74,-0.26,-25.96
112.7450,-102.00,-102.56,-102.07,0.07,-25.65
112.7500,-102.00,-102.56,-102.32,0.32,-25.38
112.7550,-102.00,-102.56,-102.50,0.50,-25.15
112.7600,-102.00,-102.56,-102.62,0.62,-24.96
112.7650,-102.00,-102.56,-102.69,0.69,-24.81
112.7700,-102.00,-102.56,-102.73,0.73,-24.68
112.7750,-102.00,-102.56,-102.74,0.74,-24.57
112.7800,-102.00,-102.56,-102.73,0.73,-24.47
112.7850,-102.00,-102.56,-102.71,0.71,-24.38
112.7900,-102.00,-102.56,-102.69,0.69,-24.30
112.7950,-102.00,-102.56,-102.66,0.66,-24.23
112.8000,-102.00,-102.56,-102.64,0.64,-24.15
112.8050,-102.00,-102.56,-102.62,0.62,-24.07
112.8100,-102.00,-102.56,-102.60,0.60,-24.00
112.8150,-102.00,-102.56,-102.59,0.59,-23.92
112.8200,-102.00,-102.56,-102.57,0.57,-23.84
112.8250,-102.00,-102.56,-102.57,0.57,-23.75
112.8300,-102.00,-102.56,-102.56,0.56,-23.67
112.8350,-102.00,-102.56,-102.56,0.56,-23.59
112.8400,-102.00,-102.56,-102.56,0.56,-23.50
112.8450,-102.00,-102.56,-102.56,0.56,-23.41
112.8500,-102.00,-102.56,-102.56,0.56,-23.32
112.8550,-102.00,-102.56,-102.56,0.56,-23.24
112.8600,-102.00,-76.92,-102.04,0.04,-23.59
112.8650,-102.00,-102.56,-100.73,-1.27,-24.66
112.8700,-102.00,-102.56,-99.51,-2.49,-25.73
112.8750,-102.00,-102.56,-98.98,-3.02,-26.31
112.8800,-102.00,-102.56,-98.93,-3.07,-26.52
112.8850,-102.00,-102.56,-99.19,-2.81,-26.47
112.8900,-102.00,-76.92,-99.11,-2.89,-26.69
112.8950,-102.00,-102.56,-98.30,-3.70,-27.53
112.9000,-102.00,-102.56,-97.62,-4.38,-28.32
112.9050,-102.00,-102.56,-97.57,-4.43,-28.62
112.9100,-102.00,-102.56,-97.95,-4.05,-28.56
112.9150,-102.00,-102.56,-98.56,-3.44,-28.28
112.9200,-102.00,-102.56,-99.27,-2.73,-27.87
112.9250,-102.00,-102.56,-99.99,-2.01,-27.39
112.9300,-102.00,-102.56,-100.66,-1.34,-26.92
112.9350,-102.00,-102.56,-101.24,-0.76,-26.46
112.9400,-102.00,-102.56,-101.72,-0.28,-26.06
112.9450,-102.00,-102.56,-102.10,0.10,-25.71
112.9500,-102.00,-102.56,-102.38,0.38,-25.41
112.9550,-102.00,-102.56,-102.57,0.57,-25.17
112.9600,-102.00,-102.56,-102.69,0.69,-24.97
112.9650,-102.00,-102.56,-102.76,0.76,-24.81
112.9700,-102.00,-102.56,-102.79,0.79,-24.69
112.9750,-102.00,-102.56,-102.79,0.79,-24.58
112.9800,-102.00,-102.56,-102.77,0.77,-24.49
112.9850,-102.00,-102.56,-102.74,0.74,-24.41
112.9900,-102.00,-102.56,-102.71,0.71,-24.33
112.9950,-102.00,-102.56,-102.68,0.68,-24.26
113.0000,-102.00,-102.56,-102.65,0.65,-24.19
113.0050,-102.00,-102.56,-102.62,0.62,-24.12
113.0100,-102.00,-102.56,-102.60,0.60,-24.04
113.0150,-102.00,-102.56,-102.58,0.58,-23.96
113.0200,-102.00,-102.56,-102.57,0.57,-23.88
113.0250,-102.00,-76.92,-102.05,0.05,-24.24
113.0300,-102.00,-102.56,-100.72,-1.28,-25.31
113.0350,-102.00,-102.56,-99.51,-2.49,-26.39
113.0400,-102.00,-102.56,-98.97,-3.03,-26.97
113.0450,-102.00,-102.56,-98.92,-3.08,-27.18
113.0500,-102.00,-102.56,-99.18,-2.82,-27.13
113.0550,-102.00,-102.56,-99.61,-2.39,-26.91
113.0600,-102.00,-102.56,-100.13,-1.87,-26.59
113.0650,-102.00,-102.56,-100.66,-1.34,-26.22
113.0700,-102.00,-102.56,-101.15,-0.85,-25.85
113.0750,-102.00,-102.56,-101.58,-0.42,-25.49
113.0800,-102.00,-102.56,-101.93,-0.07,-25.17
113.0850,-102.00,-102.56,-102.21,0.21,-24.89
113.0900,-102.00,-102.56,-102.42,0.42,-24.65
113.0950,-102.00,-102.56,-102.56,0.56,-24.45
113.1000,-102.00,-102.56,-102.65,0.65,-24.28
113.1050,-102.00,-102.56,-102.71,0.71,-24.14
113.1100,-102.00,-102.56,-102.73,0.73,-24.02
113.1150,-102.00,-102.56,-102.73,0.73,-23.92
113.1200,-102.00,-102.56,-102.72,0.72,-23.83
113.1250,-102.00,-102.56,-102.70,0.70,-23.75
113.1300,-102.00,-102.56,-102.67,0.67,-23.67
113.1350,-102.00,-102.56,-102.65,0.65,-23.59
113.1400,-102.00,-76.92,-102.11,0.11,-23.96
113.1450,-102.00,-102.56,-100.77,-1.23,-25.04
113.1500,-102.00,-102.56,-99.54,-2.46,-26.12
113.1550,-102.00,-102.56,-99.00,-3.00,-26.71
113.1600,-102.00,-102.56,-98.93,-3.07,-26.93
113.1650,-102.00,-102.56,-99.19,-2.81,-26.88
113.1700,-102.00,-102.56,-99.62,-2.38,-26.66
113.1750,-102.00,-102.56,-100.13,-1.87,-26.35
113.1800,-102.00,-102.56,-100.66,-1.34,-25.98
113.1850,-102.00,-102.56,-101.15,-0.85,-25.61
113.1900,-102.00,-102.56,-101.57,-0.43,-25.26
113.1950,-102.00,-102.56,-101.93,-0.07,-24.94
113.2000,-102.00,-102.56,-102.21,0.21,-24.65
113.2050,-102.00,-76.92,-101.90,-0.10,-24.85
113.2100,-102.00,-102.56,-100.73,-1.27,-25.81
113.2150,-102.00,-102.56,-99.60,-2.40,-26.80
113.2200,-102.00,-102.56,-99.12,-2.88,-27.33
113.2250,-102.00,-102.56,-99.09,-2.91,-27.51
113.2300,-102.00,-102.56,-99.35,-2.65,-27.44
113.2350,-102.00,-102.56,-99.77,-2.23,-27.22
113.2400,-102.00,-102.56,-100.27,-1.73,-26.90
113.2450,-102.00,-102.56,-100.77,-1.23,-26.55
113.2500,-102.00,-102.56,-101.24,-0.76,-26.19
113.2550,-102.00,-102.56,-101.64,-0.36,-25.85
113.2600,-102.00,-102.56,-101.98,-0.02,-25.54
113.2650,-102.00,-102.56,-102.24,0.24,-25.26
113.2700,-102.00,-102.56,-102.43,0.43,-25.03
113.2750,-102.00,-102.56,-102.57,0.57,-24.84
113.2800,-102.00,-102.56,-102.65,0.65,-24.67
113.2850,-102.00,-102.56,-102.70,0.70,-24.53
113.2900,-102.00,-128.21,-103.24,1.24,-23.98
113.2950,-102.00,-102.56,-104.56,2.56,-22.72
113.3000,-102.00,-102.56,-105.76,3.76,-21.47
113.3050,-102.00,-76.92,-105.75,3.75,-21.16
113.3100,-102.00,-102.56,-104.47,2.47,-21.94
113.3150,-102.00,-102.56,-102.97,0.97,-22.99
113.3200,-102.00,-102.56,-101.98,-0.02,-23.71
113.3250,-102.00,-102.56,-101.40,-0.60,-24.17
113.3300,-102.00,-102.56,-101.11,-0.89,-24.40
113.3350,-102.00,-102.56,-101.05,-0.95,-24.47
113.3400,-102.00,-102.56,-101.13,-0.87,-24.43
113.3450,-102.00,-102.56,-101.29,-0.71,-24.30
113.3500,-102.00,-102.56,-101.50,-0.50,-24.12
113.3550,-102.00,-102.56,-101.72,-0.28,-23.92
113.3600,-102.00,-76.92,-101.42,-0.58,-24.16
113.3650,-102.00,-102.56,-100.28,-1.72,-25.11
113.3700,-102.00,-102.56,-99.22,-2.78,-26.09
113.3750,-102.00,-102.56,-98.81,-3.19,-26.59
113.3800,-102.00,-102.56,-98.85,-3.15,-26.73
113.3850,-102.00,-102.56,-99.17,-2.83,-26.63
113.3900,-102.00,-102.56,-99.65,-2.35,-26.37
113.3950,-102.00,-102.56,-100.19,-1.81,-26.03
113.4000,-102.00,-102.56,-100.73,-1.27,-25.65
113.4050,-102.00,-76.92,-100.71,-1.29,-25.71
113.4100,-102.00,-102.56,-99.81,-2.19,-26.51
113.4150,-102.00,-102.56,-98.94,-3.06,-27.36
