Tempo(s),PWM_Aplicado(%),RPM_M1_Raw,RPM_M1_Filt
37.8250,72,307.69,294.06
37.8300,72,282.05,293.58
37.8350,72,307.69,293.38
37.8400,72,282.05,293.37
37.8450,72,307.69,293.48
37.8500,72,282.05,293.67
37.8550,72,282.05,293.37
37.8600,72,307.69,292.78
37.8650,72,282.05,292.57
37.8700,72,307.69,292.62
37.8750,72,282.05,292.84
37.8800,72,307.69,293.14
37.8850,72,282.05,293.47
37.8900,72,307.69,293.80
37.8950,72,282.05,294.09
37.9000,72,307.69,294.34
37.9050,72,282.05,294.55
37.9100,72,307.69,294.70
37.9150,72,282.05,294.82
37.9200,72,282.05,294.38
37.9250,72,307.69,293.62
37.9300,72,282.05,293.24
37.9350,72,307.69,293.12
37.9400,72,282.05,293.19
37.9450,72,307.69,293.37
37.9500,72,282.05,293.60
37.9550,72,307.69,293.86
37.9600,72,282.05,294.10
37.9650,72,307.69,294.32
37.9700,72,282.05,294.50
37.9750,72,307.69,294.65
37.9800,72,282.05,294.76
37.9850,72,307.69,294.84
37.9900,72,282.05,294.90
37.9950,72,307.69,294.93
38.0000,72,282.05,294.95
38.0050,72,282.05,294.44
38.0100,72,307.69,293.63
38.0150,72,282.05,293.21
38.0200,72,307.69,293.08
38.0250,72,282.05,293.13
38.0300,72,307.69,293.31
38.0350,72,282.05,293.55
38.0400,72,307.69,293.81
38.0450,72,282.05,294.06
38.0500,72,307.69,294.29
38.0550,72,282.05,294.48
38.0600,72,282.05,294.12
38.0650,72,307.69,293.43
38.0700,72,307.69,293.63
38.0750,72,282.05,294.36
38.0800,72,282.05,294.36
38.0850,72,307.69,293.89
38.0900,72,282.05,293.66
38.0950,72,282.05,293.10
38.1000,72,307.69,292.37
38.1050,72,307.69,292.61
38.1100,72,282.05,293.47
38.1150,72,282.05,293.61
38.1200,72,307.69,293.29
38.1250,72,282.05,293.21
38.1300,72,307.69,293.30
38.1350,72,282.05,293.48
38.1400,72,307.69,293.70
38.1450,72,282.05,293.94
38.1500,72,307.69,294.17
38.1550,72,282.05,294.37
38.1600,72,307.69,294.54
38.1650,72,282.05,294.68
38.1700,72,307.69,294.78
38.1750,72,282.05,294.85
38.1800,72,307.69,294.90
38.1850,72,282.05,294.93
38.1900,72,282.05,294.43
38.1950,72,307.69,293.63
38.2000,72,307.69,293.73
38.2050,72,282.05,294.40
38.2100,72,282.05,294.35
38.2150,72,307.69,293.85
38.2200,72,282.05,293.61
38.2250,72,307.69,293.56
38.2300,72,282.05,293.63
38.2350,72,307.69,293.77
38.2400,72,282.05,293.96
38.2450,72,307.69,294.15
38.2500,72,282.05,294.33
38.2550,72,307.69,294.49
38.2600,72,282.05,294.62
38.2650,72,282.05,294.21
38.2700,72,307.69,293.49
38.2750,72,282.05,293.13
38.2800,72,307.69,293.05
38.2850,72,282.05,293.14
38.2900,72,307.69,293.33
38.2950,72,282.05,293.59
38.3000,72,307.69,293.85
38.3050,72,282.05,294.10
38.3100,72,307.69,294.32
38.3150,72,282.05,294.51
38.3200,72,282.05,294.15
38.3250,72,307.69,293.45
38.3300,72,282.05,293.12
38.3350,72,307.69,293.05
38.3400,72,282.05,293.15
38.3450,72,307.69,293.36
38.3500,72,282.05,293.61
38.3550,72,307.69,293.87
38.3600,72,282.05,294.12
38.3650,72,307.69,294.34
38.3700,72,282.05,294.52
38.3750,72,307.69,294.67
38.3800,72,282.05,294.78
38.3850,72,307.69,294.86
38.3900,72,282.05,294.91
38.3950,72,307.69,294.94
38.4000,72,282.05,294.95
38.4050,72,307.69,294.95
38.4100,72,282.05,294.95
38.4150,72,282.05,294.43
38.4200,72,307.69,293.61
38.4250,72,282.05,293.19
38.4300,72,307.69,293.05
38.4350,72,282.05,293.11
38.4400,72,307.69,293.29
38.4450,72,282.05,293.53
38.4500,72,307.69,293.80
38.4550,72,282.05,294.05
38.4600,72,307.69,294.28
38.4650,72,282.05,294.48
38.4700,72,282.05,294.12
38.4750,72,307.69,293.43
38.4800,72,282.05,293.11
38.4850,72,307.69,293.04
38.4900,72,282.05,293.15
38.4950,72,307.69,293.35
38.5000,72,282.05,293.61
38.5050,72,307.69,293.87
38.5100,72,282.05,294.12
38.5150,72,307.69,294.34
38.5200,72,282.05,294.53
38.5250,72,282.05,294.16
38.5300,72,307.69,293.46
38.5350,72,307.69,293.65
38.5400,72,282.05,294.38
38.5450,72,282.05,294.37
38.5500,72,307.69,293.89
38.5550,72,282.05,293.66
38.5600,72,307.69,293.61
38.5650,72,282.05,293.68
38.5700,72,307.69,293.82
38.5750,72,282.05,294.00
38.5800,72,307.69,294.18
38.5850,72,282.05,294.35
38.5900,72,307.69,294.50
38.5950,72,282.05,294.63
38.6000,72,307.69,294.73
38.6050,72,282.05,294.81
38.6100,72,307.69,294.86
38.6150,72,282.05,294.90
38.6200,72,282.05,294.40
38.6250,72,307.69,293.61
38.6300,72,307.69,293.72
38.6350,72,282.05,294.39
38.6400,72,282.05,294.35
38.6450,72,307.69,293.85
38.6500,72,307.69,294.13
38.6550,72,282.05,294.88
38.6600,72,282.05,294.84
38.6650,72,307.69,294.31
38.6700,72,282.05,294.01
38.6750,72,307.69,293.89
38.6800,72,282.05,293.89
38.6850,72,307.69,293.97
38.6900,72,282.05,294.09
38.6950,72,282.05,293.72
38.7000,72,307.69,293.06
38.7050,72,282.05,292.78
38.7100,72,307.69,292.77
38.7150,72,282.05,292.93
38.7200,72,307.69,293.19
38.7250,72,282.05,293.49
38.7300,72,307.69,293.80
38.7350,72,282.05,294.08
38.7400,72,307.69,294.32
38.7450,72,282.05,294.52
38.7500,72,307.69,294.68
38.7550,72,282.05,294.80
38.7600,72,307.69,294.88
38.7650,72,282.05,294.93
38.7700,72,282.05,294.44
38.7750,72,307.69,293.65
38.7800,72,307.69,293.75
38.7850,72,282.05,294.43
38.7900,72,282.05,294.38
38.7950,72,307.69,293.87
38.8000,72,282.05,293.63
38.8050,72,307.69,293.57
38.8100,72,282.05,293.64
38.8150,72,307.69,293.78
38.8200,72,307.69,294.48
38.8250,72,282.05,295.47
38.8300,72,282.05,295.54
38.8350,72,307.69,295.02
38.8400,72,282.05,294.67
38.8450,72,307.69,294.47
38.8500,72,282.05,294.37
38.8550,72,307.69,294.34
38.8600,72,282.05,294.37
38.8650,72,282.05,293.91
38.8700,72,307.69,293.18
38.8750,72,307.69,293.36
38.8800,72,282.05,294.12
38.8850,72,282.05,294.15
38.8900,72,307.69,293.71
38.8950,72,282.05,293.52
38.9000,72,307.69,293.51
38.9050,72,282.05,293.61
38.9100,72,307.69,293.78
38.9150,72,282.05,293.97
38.9200,72,282.05,293.65
38.9250,72,307.69,293.03
38.9300,72,282.05,292.78
38.9350,72,307.69,292.79
38.9400,72,282.05,292.96
38.9450,72,307.69,293.23
38.9500,72,282.05,293.53
38.9550,72,307.69,293.83
38.9600,72,282.05,294.11
38.9650,72,307.69,294.34
38.9700,72,282.05,294.54
38.9750,72,307.69,294.69
38.9800,72,282.05,294.80
38.9850,72,307.69,294.88
38.9900,72,282.05,294.93
38.9950,72,307.69,294.96
39.0000,52,282.05,294.97
39.0050,52,307.69,294.97
39.0100,52,282.05,294.96
39.0150,52,282.05,294.43
39.0200,52,307.69,293.61
39.0250,52,282.05,293.19
39.0300,52,282.05,292.54
39.0350,52,282.05,291.28
39.0400,52,282.05,289.73
39.0450,52,282.05,288.12
39.0500,52,282.05,286.60
39.0550,52,282.05,285.26
39.0600,52,282.05,284.14
39.0650,52,282.05,283.26
39.0700,52,282.05,282.59
39.0750,52,282.05,282.12
39.0800,52,282.05,281.82
39.0850,52,282.05,281.64
39.0900,52,282.05,281.56
39.0950,52,256.41,281.03
39.1000,52,282.05,279.74
39.1050,52,282.05,278.59
39.1100,52,256.41,277.61
39.1150,52,282.05,276.31
39.1200,52,256.41,274.91
39.1250,52,282.05,273.55
39.1300,52,256.41,272.34
39.1350,52,282.05,271.31
39.1400,52,256.41,270.48
39.1450,52,282.05,269.85
39.1500,52,256.41,269.39
39.1550,52,256.41,268.58
39.1600,52,282.05,267.59
39.1650,52,256.41,267.09
39.1700,52,256.41,266.42
39.1750,52,282.05,265.71
39.1800,52,256.41,265.53
39.1850,52,282.05,265.72
39.1900,52,256.41,266.12
39.1950,52,256.41,266.11
39.2000,52,256.41,265.32
39.2050,52,256.41,264.11
39.2100,52,282.05,263.22
39.2150,52,256.41,263.14
39.2200,52,256.41,263.06
39.2250,52,256.41,262.47
39.2300,52,256.41,261.61
39.2350,52,282.05,261.15
39.2400,52,256.41,261.51
39.2450,52,256.41,261.84
39.2500,52,256.41,261.62
39.2550,52,256.41,261.06
39.2600,52,256.41,260.33
39.2650,52,256.41,259.54
39.2700,52,256.41,258.79
39.2750,52,256.41,258.11
39.2800,52,256.41,257.54
39.2850,52,256.41,257.09
39.2900,52,256.41,256.74
39.2950,52,256.41,256.49
39.3000,52,256.41,256.32
39.3050,52,256.41,256.22
39.3100,52,256.41,256.18
39.3150,52,256.41,256.16
39.3200,52,256.41,256.17
39.3250,52,256.41,256.20
39.3300,52,256.41,256.24
39.3350,52,256.41,256.27
39.3400,52,256.41,256.31
39.3450,52,256.41,256.34
39.3500,52,256.41,256.36
39.3550,52,230.77,255.87
39.3600,52,256.41,254.56
39.3650,52,256.41,253.36
39.3700,52,256.41,252.83
39.3750,52,256.41,252.78
39.3800,52,256.41,253.04
39.3850,52,256.41,253.48
39.3900,52,256.41,254.00
39.3950,52,256.41,254.52
39.4000,52,230.77,254.49
39.4050,52,256.41,253.60
39.4100,52,256.41,252.74
39.4150,52,256.41,252.48
39.4200,52,256.41,252.63
39.4250,52,256.41,253.03
39.4300,52,230.77,253.04
39.4350,52,256.41,252.29
39.4400,52,256.41,251.63
39.4450,52,256.41,251.58
39.4500,52,256.41,251.94
39.4550,52,256.41,252.53
39.4600,52,256.41,253.22
39.4650,52,256.41,253.92
39.4700,52,230.77,254.06
39.4750,52,256.41,253.30
39.4800,52,256.41,252.55
39.4850,52,256.41,252.38
39.4900,52,230.77,252.08
39.4950,52,256.41,251.20
39.5000,52,256.41,250.55
39.5050,52,256.41,250.60
39.5100,52,256.41,251.09
39.5150,52,230.77,251.33
39.5200,52,256.41,250.85
39.5250,52,256.41,250.48
39.5300,52,256.41,250.72
39.5350,52,230.77,250.81
39.5400,52,256.41,250.29
39.5450,52,256.41,249.94
39.5500,52,256.41,250.23
39.5550,52,256.41,250.91
39.5600,52,230.77,251.28
39.5650,52,256.41,250.89
39.5700,52,256.41,250.58
39.5750,52,256.41,250.84
39.5800,52,230.77,250.94
39.5850,52,256.41,250.42
39.5900,52,256.41,250.05
39.5950,52,256.41,250.32
39.6000,52,230.77,250.47
39.6050,52,256.41,250.01
39.6100,52,256.41,249.72
39.6150,52,230.77,249.55
39.6200,52,256.41,248.97
39.6250,52,256.41,248.68
39.6300,52,256.41,249.11
39.6350,52,230.77,249.46
39.6400,52,256.41,249.21
39.6450,52,256.41,249.12
39.6500,52,256.41,249.64
39.6550,52,230.77,250.01
39.6600,52,256.41,249.73
39.6650,52,256.41,249.57
39.6700,52,256.41,250.02
39.6750,52,256.41,250.82
39.6800,52,230.77,251.27
39.6850,52,256.41,250.94
39.6900,52,256.41,250.65
39.6950,52,230.77,250.41
39.7000,52,256.41,249.71
39.7050,52,256.41,249.29
39.7100,52,256.41,249.59
39.7150,52,230.77,249.81
39.7200,52,256.41,249.46
39.7250,52,256.41,249.27
39.7300,52,256.41,249.73
39.7350,52,230.77,250.04
39.7400,52,256.41,249.72
39.7450,52,256.41,249.54
39.7500,52,256.41,249.98
39.7550,52,230.77,250.26
39.7600,52,256.41,249.90
39.7650,52,256.41,249.68
39.7700,52,230.77,249.57
39.7750,52,256.41,249.01
39.7800,52,256.41,248.74
39.7850,52,256.41,249.18
39.7900,52,230.77,249.52
39.7950,52,256.41,249.27
39.8000,52,256.41,249.17
39.8050,52,230.77,249.17
39.8100,52,256.41,248.72
39.8150,52,256.41,248.53
39.8200,52,256.41,249.05
39.8250,52,230.77,249.46
39.8300,52,256.41,249.24
39.8350,52,256.41,249.17
39.8400,52,230.77,249.19
39.8450,52,256.41,248.75
39.8500,52,256.41,248.57
39.8550,52,256.41,249.09
39.8600,52,230.77,249.49
39.8650,52,256.41,249.27
39.8700,52,256.41,249.19
39.8750,52,230.77,249.21
39.8800,52,256.41,248.76
39.8850,52,256.41,248.58
39.8900,52,256.41,249.09
39.8950,52,230.77,249.49
39.9000,52,256.41,249.27
39.9050,52,256.41,249.19
39.9100,52,230.77,249.21
39.9150,52,256.41,248.76
39.9200,52,256.41,248.58
39.9250,52,256.41,249.09
39.9300,52,230.77,249.49
39.9350,52,256.41,249.27
39.9400,52,256.41,249.19
39.9450,52,256.41,249.72
39.9500,52,230.77,250.08
39.9550,52,256.41,249.79
39.9600,52,256.41,249.62
39.9650,52,256.41,250.06
39.9700,52,230.77,250.33
39.9750,52,256.41,249.97
39.9800,52,256.41,249.74
39.9850,52,230.77,249.61
39.9900,52,256.41,249.04
39.9950,52,256.41,248.76
40.0000,52,256.41,249.19
40.0050,52,230.77,249.53
40.0100,52,256.41,249.27
40.0150,52,256.41,249.17
40.0200,52,230.77,249.16
40.0250,52,256.41,248.72
40.0300,52,256.41,248.53
40.0350,52,256.41,249.05
40.0400,52,230.77,249.45
40.0450,52,256.41,249.24
40.0500,52,256.41,249.17
40.0550,52,230.77,249.19
40.0600,52,256.41,248.75
40.0650,52,256.41,248.57
40.0700,52,256.41,249.08
40.0750,52,230.77,249.49
40.0800,52,256.41,249.27
40.0850,52,256.41,249.19
40.0900,52,230.77,249.21
40.0950,52,256.41,248.76
40.1000,52,256.41,248.58
40.1050,52,256.41,249.09
40.1100,52,230.77,249.49
40.1150,52,256.41,249.27
40.1200,52,256.41,249.19
40.1250,52,230.77,249.21
40.1300,52,256.41,248.76
40.1350,52,256.41,248.58
40.1400,52,256.41,249.09
40.1450,52,230.77,249.49
40.1500,52,256.41,249.27
40.1550,52,256.41,249.19
40.1600,52,230.77,249.21
40.1650,52,256.41,248.76
40.1700,52,256.41,248.58
40.1750,52,256.41,249.09
40.1800,52,256.41,250.00
40.1850,52,230.77,250.59
40.1900,52,256.41,250.41
40.1950,52,256.41,250.25
40.2000,52,230.77,250.14
40.2050,52,256.41,249.53
40.2100,52,256.41,249.19
40.2150,52,256.41,249.54
40.2200,52,230.77,249.81
40.2250,52,256.41,249.48
40.2300,52,256.41,249.31
40.2350,52,230.77,249.26
40.2400,52,256.41,248.77
40.2450,52,256.41,248.55
40.2500,52,256.41,249.05
40.2550,52,230.77,249.44
40.2600,52,256.41,249.22
40.2650,52,256.41,249.14
40.2700,52,230.77,249.16
40.2750,52,256.41,248.73
40.2800,52,256.41,248.55
40.2850,52,256.41,249.07
40.2900,52,230.77,249.48
40.2950,52,256.41,249.26
40.3000,52,230.77,248.67
40.3050,52,256.41,247.88
40.3100,52,256.41,247.55
40.3150,52,256.41,248.05
40.3200,52,230.77,248.52
40.3250,52,256.41,248.43
40.3300,52,256.41,248.50
40.3350,52,230.77,248.66
40.3400,52,256.41,248.36
40.3450,52,256.41,248.30
40.3500,52,230.77,248.39
40.3550,52,256.41,248.07
40.3600,52,256.41,248.02
40.3650,52,256.41,248.66
40.3700,52,230.77,249.18
40.3750,52,256.41,249.06
40.3800,52,256.41,249.06
40.3850,52,256.41,249.65
40.3900,52,230.77,250.06
40.3950,52,256.41,249.80
40.4000,52,256.41,249.65
40.4050,52,230.77,249.58
40.4100,52,256.41,249.06
40.4150,52,256.41,248.80
40.4200,52,256.41,249.24
40.4250,52,230.77,249.59
40.4300,52,256.41,249.33
40.4350,52,256.41,249.21
40.4400,52,230.77,249.21
40.4450,52,256.41,248.75
40.4500,52,256.41,248.56
40.4550,52,256.41,249.06
40.4600,52,230.77,249.46
40.4650,52,256.41,249.25
40.4700,52,256.41,249.17
40.4750,52,230.77,249.19
40.4800,52,256.41,248.75
40.4850,52,256.41,248.57
40.4900,52,230.77,248.57
40.4950,52,256.41,248.17
40.5000,52,256.41,248.06
40.5050,52,230.77,248.14
40.5100,52,256.41,247.83
40.5150,52,256.41,247.81
40.5200,52,256.41,248.48
40.5250,52,230.77,249.04
40.5300,52,256.41,248.96
40.5350,52,230.77,248.47
40.5400,52,256.41,247.77
40.5450,52,256.41,247.50
40.5500,52,256.41,248.04
40.5550,52,230.77,248.55
40.5600,52,256.41,248.47
40.5650,52,256.41,248.55
40.5700,52,230.77,248.71
40.5750,52,256.41,248.41
40.5800,52,256.41,248.34
40.5850,52,230.77,248.43
40.5900,52,256.41,248.10
40.5950,52,256.41,248.04
40.6000,52,230.77,248.16
40.6050,52,256.41,247.87
40.6100,52,256.41,247.85
40.6150,52,256.41,248.53
40.6200,52,230.77,249.08
40.6250,52,256.41,249.00
40.6300,52,256.41,249.02
40.6350,52,230.77,249.12
40.6400,52,256.41,248.73
40.6450,52,256.41,248.59
40.6500,52,256.41,249.12
40.6550,52,256.41,250.05
40.6600,52,230.77,250.65
40.6650,52,256.41,250.46
40.6700,52,256.41,250.30
40.6750,52,230.77,250.18
40.6800,52,256.41,249.57
40.6850,52,256.41,249.21
40.6900,52,256.41,249.56
40.6950,52,230.77,249.82
40.7000,52,256.41,249.49
40.7050,52,256.41,249.31
40.7100,52,230.77,249.26
40.7150,52,256.41,248.77
40.7200,52,256.41,248.55
40.7250,52,230.77,248.53
40.7300,52,256.41,248.12
40.7350,52,256.41,248.01
40.7400,52,256.41,248.61
40.7450,52,230.77,249.11
40.7500,52,256.41,248.98
40.7550,52,256.41,248.99
40.7600,52,230.77,249.07
40.7650,52,256.41,248.68
40.7700,52,256.41,248.54
40.7750,52,230.77,248.57
40.7800,52,256.41,248.18
40.7850,52,256.41,248.08
40.7900,52,230.77,248.17
40.7950,52,256.41,247.86
40.8000,52,256.41,247.84
40.8050,52,230.77,247.99
40.8100,52,256.41,247.74
40.8150,52,256.41,247.76
40.8200,52,256.41,248.47
40.8250,52,230.77,249.04
40.8300,52,256.41,248.97
40.8350,52,256.41,249.01
40.8400,52,230.77,249.12
40.8450,52,256.41,248.74
40.8500,52,256.41,248.60
40.8550,52,256.41,249.14
40.8600,52,230.77,249.55
40.8650,52,256.41,249.34
40.8700,52,256.41,249.25
40.8750,52,230.77,249.26
40.8800,52,256.41,248.81
40.8850,52,256.41,248.61
40.8900,52,256.41,249.12
40.8950,52,230.77,249.51
40.9000,52,256.41,249.29
40.9050,52,256.41,249.20
40.9100,52,230.77,249.21
40.9150,52,256.41,248.76
40.9200,52,256.41,248.58
40.9250,52,256.41,249.09
40.9300,52,230.77,249.49
40.9350,52,256.41,249.27
40.9400,52,256.41,249.19
40.9450,52,230.77,249.20
40.9500,52,256.41,248.76
40.9550,52,256.41,248.58
40.9600,52,256.41,249.09
40.9650,52,230.77,249.49
40.9700,52,256.41,249.27
40.9750,52,256.41,249.19
40.9800,52,230.77,249.21
40.9850,52,256.41,248.76
40.9900,52,256.41,248.58
40.9950,52,230.77,248.57
41.0000,52,256.41,248.17
41.0050,52,256.41,248.06
41.0100,52,230.77,248.14
41.0150,52,256.41,247.83
41.0200,52,256.41,247.81
41.0250,52,256.41,248.48
41.0300,52,230.77,249.04
41.0350,52,256.41,248.95
41.0400,52,230.77,248.47
41.0450,52,256.41,247.77
41.0500,52,256.41,247.50
41.0550,52,256.41,248.04
41.0600,52,230.77,248.55
41.0650,52,256.41,248.47
41.0700,52,256.41,248.55
41.0750,52,230.77,248.71
41.0800,52,256.41,248.41
41.0850,52,256.41,248.34
41.0900,52,256.41,248.94
41.0950,52,230.77,249.42
41.1000,52,256.41,249.25
41.1050,52,256.41,249.21
41.1100,52,230.77,249.24
41.1150,52,256.41,248.81
41.1200,52,256.41,248.63
41.1250,52,256.41,249.14
41.1300,52,230.77,249.53
41.1350,52,256.41,249.31
41.1400,52,256.41,249.22
41.1450,52,230.77,249.23
41.1500,52,256.41,248.78
41.1550,52,256.41,248.59
41.1600,52,256.41,249.10
41.1650,52,230.77,249.49
41.1700,52,256.41,249.27
41.1750,52,256.41,249.19
41.1800,52,230.77,249.20
41.1850,52,256.41,248.76
41.1900,52,256.41,248.58
41.1950,52,256.41,249.09
41.2000,52,230.77,249.49
41.2050,52,256.41,249.27
41.2100,52,256.41,249.19
41.2150,52,230.77,249.20
41.2200,52,256.41,248.76
41.2250,52,256.41,248.58
41.2300,52,230.77,248.57
41.2350,52,256.41,248.17
41.2400,52,256.41,248.06
41.2450,52,230.77,248.14
41.2500,52,256.41,247.83
41.2550,52,256.41,247.81
41.2600,52,256.41,248.48
41.2650,52,230.77,249.04
41.2700,52,256.41,248.95
41.2750,52,256.41,248.99
41.2800,52,230.77,249.09
41.2850,52,256.41,248.71
41.2900,52,256.41,248.57
41.2950,52,256.41,249.11
41.3000,52,230.77,249.53
41.3050,52,256.41,249.32
41.3100,52,230.77,248.73
41.3150,52,256.41,247.93
41.3200,52,256.41,247.59
41.3250,52,256.41,248.08
41.3300,52,230.77,248.55
41.3350,52,256.41,248.45
41.3400,52,256.41,248.51
41.3450,52,230.77,248.67
41.3500,52,256.41,248.36
41.3550,52,256.41,248.30
41.3600,52,256.41,248.91
41.3650,52,230.77,249.39
41.3700,52,256.41,249.23
41.3750,52,256.41,249.19
41.3800,52,230.77,249.23
41.3850,52,256.41,248.80
41.3900,52,256.41,248.62
41.3950,52,256.41,249.13
41.4000,52,230.77,249.53
41.4050,52,256.41,249.31
41.4100,52,256.41,249.22
41.4150,52,230.77,249.23
41.4200,52,256.41,248.78
41.4250,52,256.41,248.59
41.4300,52,256.41,249.10
41.4350,52,230.77,249.49
41.4400,52,256.41,249.27
41.4450,52,256.41,249.19
41.4500,52,230.77,249.20
41.4550,52,256.41,248.76
41.4600,52,256.41,248.58
41.4650,52,256.41,249.09
41.4700,52,230.77,249.49
41.4750,52,256.41,249.27
41.4800,52,256.41,249.19
41.4850,52,230.77,249.20
41.4900,52,256.41,248.76
41.4950,52,256.41,248.58
41.5000,52,230.77,248.57
41.5050,52,256.41,248.17
41.5100,52,256.41,248.06
41.5150,52,230.77,248.14
41.5200,52,256.41,247.83
41.5250,52,256.41,247.81
41.5300,52,230.77,247.97
41.5350,52,256.41,247.72
41.5400,52,256.41,247.74
41.5450,52,230.77,247.94
41.5500,52,256.41,247.71
41.5550,52,256.41,247.75
41.5600,52,256.41,248.48
41.5650,52,230.77,249.06
41.5700,52,256.41,249.00
41.5750,52,256.41,249.04
41.5800,52,230.77,249.14
41.5850,52,256.41,248.76
41.5900,52,256.41,248.62
41.5950,52,256.41,249.15
41.6000,52,230.77,249.56
41.6050,52,256.41,249.34
41.6100,52,256.41,249.26
41.6150,52,230.77,249.26
41.6200,52,256.41,248.81
41.6250,52,256.41,248.61
41.6300,52,230.77,248.60
41.6350,52,256.41,248.19
41.6400,52,256.41,248.07
41.6450,52,256.41,248.67
41.6500,52,230.77,249.15
41.6550,52,256.41,249.02
41.6600,52,256.41,249.01
41.6650,52,256.41,249.60
41.6700,52,230.77,250.01
41.6750,52,256.41,249.76
41.6800,52,256.41,249.62
41.6850,52,230.77,249.56
41.6900,52,256.41,249.04
41.6950,52,256.41,248.78
41.7000,52,230.77,248.72
41.7050,52,256.41,248.26
41.7100,52,256.41,248.11
41.7150,52,230.77,248.17
41.7200,52,256.41,247.83
41.7250,52,256.41,247.79
41.7300,52,230.77,247.95
41.7350,52,256.41,247.69
41.7400,52,256.41,247.72
41.7450,52,230.77,247.92
41.7500,52,256.41,247.70
41.7550,52,256.41,247.74
41.7600,52,230.77,247.95
41.7650,52,256.41,247.73
41.7700,52,256.41,247.78
41.7750,52,230.77,247.98
41.7800,52,256.41,247.76
41.7850,52,256.41,247.80
41.7900,52,256.41,248.52
41.7950,52,230.77,249.10
41.8000,52,256.41,249.02
41.8050,52,256.41,249.06
41.8100,52,230.77,249.15
41.8150,52,256.41,248.77
41.8200,52,256.41,248.62
41.8250,52,230.77,248.64
