Tempo(s),PWM_Aplicado(%),RPM_M1,RPM_M1_Filtrado
8.0100,20,51.2800,54.6015
8.0200,20,64.1000,56.5120
8.0300,20,51.2800,54.9020
8.0400,20,51.2800,51.8503
8.0500,20,51.2800,50.4950
8.0600,20,51.2800,51.8219
8.0700,20,51.2800,54.8778
8.0800,20,64.1000,56.5994
8.0900,20,51.2800,54.8801
8.1000,20,51.2800,51.8271
8.1100,20,51.2800,50.4953
8.1200,20,51.2800,51.8252
8.1300,20,51.2800,54.8532
8.1400,20,64.1000,56.5480
8.1500,20,51.2800,54.9189
8.1600,20,51.2800,52.1641
8.1700,20,51.2800,50.9317
8.1800,20,51.2800,50.9267
8.1900,20,51.2800,50.9288
8.2000,20,51.2800,50.9372
8.2100,20,51.2800,52.1647
8.2200,20,51.2800,54.8941
8.2300,20,64.1000,56.4990
8.2400,20,51.2800,54.8871
8.2500,20,51.2800,52.1395
8.2600,20,51.2800,50.9152
8.2700,20,51.2800,51.0145
8.2800,20,51.2800,51.2019
8.2900,20,51.2800,51.0143
8.3000,20,51.2800,50.9148
8.3100,20,51.2800,52.1392
8.3200,20,51.2800,54.8889
8.3300,20,64.1000,56.5038
8.3400,20,51.2800,54.8940
8.3500,20,51.2800,52.1397
8.3600,20,51.2800,50.8904
8.3700,20,51.2800,50.9678
8.3800,20,51.2800,51.2391
8.3900,20,51.2800,51.3219
8.4000,20,51.2800,51.3050
8.4100,20,51.2800,51.3049
8.4200,20,51.2800,51.3218
8.4300,20,51.2800,51.2393
8.4400,20,51.2800,50.9683
8.4500,20,51.2800,50.8906
8.4600,20,51.2800,52.1374
8.4700,20,51.2800,54.8888
8.4800,20,64.1000,56.5058
8.4900,20,51.2800,54.9191
8.5000,20,51.2800,52.1862
8.5100,20,51.2800,50.8490
8.5200,20,51.2800,50.6504
8.5300,20,51.2800,50.8513
8.5400,20,51.2800,52.2111
8.5500,20,51.2800,54.9637
8.5600,20,64.1000,56.4622
8.5700,20,51.2800,54.5768
8.5800,20,51.2800,51.7704
8.5900,20,51.2800,51.7916
8.6000,20,51.2800,54.5431
8.6100,20,64.1000,56.1775
8.6200,20,51.2800,54.5926
8.6300,20,51.2800,52.9846
8.6400,20,51.2800,54.2148
8.6500,20,64.1000,55.8404
8.6600,20,51.2800,55.6714
8.6700,20,51.2800,55.5080
8.6800,20,64.1000,55.7978
8.6900,20,51.2800,55.4249
8.7000,20,51.2800,55.4389
8.7100,20,64.1000,55.7315
8.7200,20,51.2800,55.1765
8.7300,20,51.2800,55.3666
8.7400,20,64.1000,56.9781
8.7500,20,51.2800,57.9294
8.7600,20,64.1000,56.9781
8.7700,20,51.2800,55.3643
8.7800,20,51.2800,55.1715
8.7900,20,64.1000,55.7338
8.8000,20,51.2800,55.4691
8.8100,20,51.2800,55.4701
8.8200,20,64.1000,55.7288
8.8300,20,51.2800,55.1470
8.8400,20,51.2800,55.3426
8.8500,20,64.1000,57.0639
8.8600,20,51.2800,58.2028
8.8700,20,64.1000,57.0561
8.8800,20,51.2800,54.1170
8.8900,20,51.2800,52.4199
8.9000,20,51.2800,54.1171
8.9100,20,64.1000,57.0565
8.9200,20,51.2800,58.2031
8.9300,20,64.1000,57.0627
8.9400,20,51.2800,55.3387
8.9500,20,51.2800,55.1458
8.9600,20,64.1000,55.7463
8.9700,20,51.2800,55.5090
8.9800,20,51.2800,55.4528
8.9900,20,64.1000,55.5042
9.0000,20,51.2800,54.8214
9.0100,30,51.2800,55.8763
9.0200,30,64.1000,59.7321
9.0300,30,64.1000,63.3054
9.0400,30,64.1000,65.2663
9.0500,30,64.1000,67.0728
9.0600,30,76.9200,69.1794
9.0700,30,64.1000,72.3270
9.0800,30,76.9200,77.2875
9.0900,30,89.7400,80.9244
9.1000,30,76.9200,81.1275
9.1100,30,76.9200,81.7794
9.1200,30,89.7400,85.2787
9.1300,30,89.7400,88.8788
9.1400,30,89.7400,91.2439
9.1500,30,89.7400,93.4001
9.1600,30,102.5600,94.2877
9.1700,30,89.7400,93.4715
9.1800,30,89.7400,94.3928
9.1900,30,102.5600,98.4217
9.2000,30,102.5600,102.0500
9.2100,30,102.5600,102.9285
9.2200,30,102.5600,102.4865
9.2300,30,102.5600,103.1703
9.2400,30,102.5600,105.7201
9.2500,30,115.3800,108.2888
9.2600,30,102.5600,109.1532
9.2700,30,115.3800,109.1424
9.2800,30,102.5600,109.9728
9.2900,30,115.3800,111.2933
9.3000,30,115.3800,111.1954
9.3100,30,102.5600,110.5241
9.3200,30,115.3800,111.7459
9.3300,30,115.3800,114.1958
9.3400,30,115.3800,116.5639
9.3500,30,115.3800,119.0182
9.3600,30,128.2100,120.2445
9.3700,30,115.3800,119.5674
9.3800,30,115.3800,119.4444
9.3900,30,128.2100,120.7461
9.4000,30,115.3800,121.6677
9.4100,30,128.2100,121.9284
9.4200,30,115.3800,122.8432
9.4300,30,128.2100,124.1219
9.4400,30,128.2100,123.9807
9.4500,30,115.3800,123.3861
9.4600,30,128.2100,124.8615
9.4700,30,128.2100,127.3657
9.4800,30,128.2100,128.5556
9.4900,30,128.2100,128.5271
9.5000,30,128.2100,128.2953
9.5100,30,128.2100,128.1242
9.5200,30,128.2100,127.8744
9.5300,30,128.2100,127.8426
9.5400,30,128.2100,129.1159
9.5500,30,128.2100,131.7869
9.5600,30,141.0300,133.1466
9.5700,30,128.2100,131.4753
9.5800,30,128.2100,129.8875
9.5900,30,128.2100,131.1417
9.6000,30,141.0300,132.7803
9.6100,30,128.2100,132.6284
9.6200,30,128.2100,132.4594
9.6300,30,141.0300,132.6396
9.6400,30,128.2100,132.0788
9.6500,30,128.2100,132.2964
9.6600,30,141.0300,133.9339
9.6700,30,128.2100,134.8781
9.6800,30,141.0300,133.8229
9.6900,30,128.2100,132.0481
9.7000,30,128.2100,132.0735
9.7100,30,141.0300,133.8670
9.7200,30,128.2100,134.8117
9.7300,30,141.0300,133.6021
9.7400,30,128.2100,132.0199
9.7500,30,128.2100,133.2518
9.7600,30,141.0300,136.2630
9.7700,30,141.0300,136.1001
9.7800,30,128.2100,133.2020
9.7900,30,128.2100,133.2029
9.8000,30,141.0300,136.0399
9.8100,30,141.0300,136.0594
9.8200,30,128.2100,133.1564
9.8300,30,128.2100,132.8896
9.8400,30,141.0300,135.7374
9.8500,30,141.0300,137.1941
9.8600,30,128.2100,136.8708
9.8700,30,141.0300,136.8876
9.8800,30,141.0300,136.5110
9.8900,30,128.2100,136.1684
9.9000,30,141.0300,138.0154
9.9100,30,141.0300,140.5792
9.9200,30,141.0300,140.4736
9.9300,30,141.0300,137.7441
9.9400,30,128.2100,136.1569
9.9500,30,141.0300,137.7688
9.9600,30,141.0300,139.2883
9.9700,30,141.0300,137.7807
9.9800,30,128.2100,136.0742
9.9900,30,141.0300,137.4979
10.0000,30,141.0300,140.4412
10.0100,30,141.0300,141.7848
10.0200,30,141.0300,140.4577
10.0300,30,141.0300,137.4132
10.0400,30,128.2100,135.8003
10.0500,30,141.0300,137.7083
10.0600,30,141.0300,140.5603
10.0700,30,141.0300,140.5403
10.0800,30,141.0300,137.6835
10.0900,30,128.2100,135.8840
10.1000,30,141.0300,137.6862
10.1100,30,141.0300,140.5354
10.1200,30,141.0300,140.5358
10.1300,30,141.0300,137.6886
10.1400,30,128.2100,135.8890
10.1500,30,141.0300,137.6811
10.1600,30,141.0300,140.5104
10.1700,30,141.0300,140.5159
10.1800,30,141.0300,137.7775
10.1900,30,128.2100,136.1576
10.2000,30,141.0300,137.7345
10.2100,30,141.0300,139.2394
10.2200,30,141.0300,137.8448
10.2300,30,128.2100,136.4338
10.2400,30,141.0300,137.8491
10.2500,30,141.0300,139.2695
10.2600,30,141.0300,137.7809
10.2700,30,128.2100,136.0916
10.2800,30,141.0300,137.4134
10.2900,30,141.0300,140.1650
10.3000,30,141.0300,141.7074
10.3100,30,141.0300,141.7321
10.3200,30,141.0300,140.2145
10.3300,30,141.0300,137.3709
10.3400,30,128.2100,135.7789
10.3500,30,141.0300,137.4175
10.3600,30,141.0300,140.1804
10.3700,30,141.0300,141.4219
10.3800,30,141.0300,141.3173
10.3900,30,141.0300,141.0219
10.4000,30,141.0300,141.0222
10.4100,30,141.0300,141.3174
10.4200,30,141.0300,141.4197
10.4300,30,141.0300,140.1754
10.4400,30,141.0300,137.4198
10.4500,30,128.2100,135.8089
10.4600,30,141.0300,137.4158
10.4700,30,141.0300,140.1458
10.4800,30,141.0300,141.3733
10.4900,30,141.0300,141.3810
10.5000,30,141.0300,141.3812
10.5100,30,141.0300,141.3752
10.5200,30,141.0300,140.1508
10.5300,30,141.0300,137.4162
10.5400,30,128.2100,135.7842
10.5500,30,141.0300,137.3708
10.5600,30,141.0300,140.2093
10.5700,30,141.0300,141.7339
10.5800,30,141.0300,141.7373
10.5900,30,141.0300,140.2099
10.6000,30,141.0300,137.3445
10.6100,30,128.2100,135.7322
10.6200,30,141.0300,137.4549
10.6300,30,141.0300,140.4899
10.6400,30,141.0300,141.8170
10.6500,30,141.0300,140.4829
10.6600,30,141.0300,137.4299
10.6700,30,128.2100,135.7107
10.6800,30,141.0300,137.4304
10.6900,30,141.0300,140.4832
10.7000,30,141.0300,141.8152
10.7100,30,141.0300,140.4850
10.7200,30,141.0300,137.4550
10.7300,30,128.2100,135.7571
10.7400,30,141.0300,137.3912
10.7500,30,141.0300,140.1709
10.7600,30,141.0300,141.4251
10.7700,30,141.0300,141.3441
10.7800,30,141.0300,141.0683
10.7900,30,141.0300,140.9825
10.8000,30,141.0300,141.0068
10.8100,30,141.0300,141.0349
10.8200,30,141.0300,141.0348
10.8300,30,141.0300,141.0069
10.8400,30,141.0300,140.9830
10.8500,30,141.0300,141.0686
10.8600,30,141.0300,141.3423
10.8700,30,141.0300,141.4202
10.8800,30,141.0300,140.1708
10.8900,30,141.0300,137.4158
10.9000,30,128.2100,135.8040
10.9100,30,141.0300,137.4180
10.9200,30,141.0300,140.1757
10.9300,30,141.0300,141.4201
10.9400,30,141.0300,141.3175
10.9500,30,141.0300,141.0222
10.9600,30,141.0300,141.0218
10.9700,30,141.0300,141.3172
10.9800,30,141.0300,141.4219
10.9900,30,141.0300,140.1806
11.0000,30,141.0300,137.4180
11.0100,30,128.2100,135.7792
11.0200,30,141.0300,137.3689
11.0300,30,141.0300,140.2093
11.0400,30,141.0300,141.7323
11.0500,30,141.0300,141.7344
11.0600,30,141.0300,140.2147
11.0700,30,141.0300,137.3694
11.0800,30,128.2100,135.7545
11.0900,30,141.0300,137.3694
11.1000,30,141.0300,140.2147
11.1100,30,141.0300,141.7344
11.1200,30,141.0300,141.7323
11.1300,30,141.0300,140.2094
11.1400,30,141.0300,137.3694
11.1500,30,128.2100,135.7795
11.1600,30,141.0300,137.4162
11.1700,30,141.0300,140.1757
11.1800,30,141.0300,141.4219
11.1900,30,141.0300,141.3421
11.2000,30,141.0300,141.0686
11.2100,30,141.0300,140.9831
11.2200,30,141.0300,141.0051
11.2300,30,141.0300,141.0300
11.2400,30,141.0300,141.0349
11.2500,30,141.0300,141.0317
11.2600,30,141.0300,141.0293
11.2700,30,141.0300,141.0293
11.2800,30,141.0300,141.0317
11.2900,30,141.0300,141.0349
11.3000,30,141.0300,141.0300
11.3100,30,141.0300,141.0051
11.3200,30,141.0300,140.9833
11.3300,30,141.0300,141.0691
11.3400,30,141.0300,141.3423
11.3500,30,141.0300,141.4197
11.3600,30,141.0300,140.1705
11.3700,30,141.0300,137.4180
11.3800,30,128.2100,135.8092
11.3900,30,141.0300,137.4162
11.4000,30,141.0300,140.1460
11.4100,30,141.0300,141.3733
11.4200,30,141.0300,141.3810
11.4300,30,141.0300,141.3812
11.4400,30,141.0300,141.3752
11.4500,30,141.0300,140.1508
11.4600,30,141.0300,137.4161
11.4700,30,128.2100,135.7843
11.4800,30,141.0300,137.3713
11.4900,30,141.0300,140.2096
11.5000,30,141.0300,141.7321
11.5100,30,141.0300,141.7324
11.5200,30,141.0300,140.2099
11.5300,30,141.0300,137.3695
11.5400,30,128.2100,135.7794
11.5500,30,141.0300,137.4162
11.5600,30,141.0300,140.1757
11.5700,30,141.0300,141.4220
11.5800,30,141.0300,141.3421
11.5900,30,141.0300,141.0686
11.6000,30,141.0300,140.9831
11.6100,30,141.0300,141.0051
11.6200,30,141.0300,141.0300
11.6300,30,141.0300,141.0349
11.6400,30,141.0300,141.0318
11.6500,30,141.0300,141.0298
11.6600,30,141.0300,141.0294
11.6700,30,141.0300,141.0294
11.6800,30,141.0300,141.0298
11.6900,30,141.0300,141.0318
11.7000,30,141.0300,141.0349
11.7100,30,141.0300,141.0299
11.7200,30,141.0300,141.0051
11.7300,30,141.0300,140.9832
11.7400,30,141.0300,141.0691
11.7500,30,141.0300,141.3424
11.7600,30,141.0300,141.4202
11.7700,30,141.0300,140.1707
11.7800,30,141.0300,137.4158
11.7900,30,128.2100,135.8040
11.8000,30,141.0300,137.4180
11.8100,30,141.0300,140.1757
11.8200,30,141.0300,141.4201
11.8300,30,141.0300,141.3175
11.8400,30,141.0300,141.0222
11.8500,30,141.0300,141.0218
11.8600,30,141.0300,141.3172
11.8700,30,141.0300,141.4219
11.8800,30,141.0300,140.1805
11.8900,30,141.0300,137.4179
11.9000,30,128.2100,135.7790
11.9100,30,141.0300,137.3691
11.9200,30,141.0300,140.2103
11.9300,30,141.0300,141.7334
11.9400,30,141.0300,141.7315
11.9500,30,141.0300,140.2039
11.9600,30,141.0300,137.3637
11.9700,30,128.2100,135.7990
11.9800,30,141.0300,137.4826
11.9900,30,141.0300,140.2011
12.0000,30,141.0300,141.1306
12.0100,40,141.0300,140.6626
12.0200,40,141.0300,141.2742
12.0300,40,141.0300,144.8416
12.0400,40,153.8500,150.0302
12.0500,40,153.8500,153.3579
12.0600,40,153.8500,153.9365
12.0700,40,153.8500,154.5927
12.0800,40,153.8500,157.7165
12.0900,40,166.6700,161.6001
12.1000,40,166.6700,163.6981
12.1100,40,153.8500,165.4934
12.1200,40,179.4900,168.1835
12.1300,40,166.6700,169.9212
12.1400,40,166.6700,170.8302
12.1500,40,179.4900,172.3177
12.1600,40,166.6700,174.2458
12.1700,40,179.4900,175.5728
12.1800,40,179.4900,175.0339
12.1900,40,166.6700,174.3070
12.2000,40,179.4900,176.9661
12.2100,40,179.4900,181.9918
12.2200,40,192.3100,184.6577
12.2300,40,179.4900,184.0095
12.2400,40,179.4900,183.6150
12.2500,40,192.3100,184.8098
12.2600,40,179.4900,185.7449
12.2700,40,192.3100,186.0316
12.2800,40,179.4900,186.9524
12.2900,40,192.3100,188.2253
12.3000,40,192.3100,188.0790
12.3100,40,179.4900,187.4896
12.3200,40,192.3100,188.9893
12.3300,40,192.3100,191.5134
12.3400,40,192.3100,192.6145
12.3500,40,192.3100,192.3097
12.3600,40,192.3100,192.0055
12.3700,40,192.3100,193.1083
12.3800,40,192.3100,195.6334
12.3900,40,205.1300,197.1268
12.4000,40,192.3100,196.5203
12.4100,40,192.3100,196.3741
12.4200,40,205.1300,197.7343
12.4300,40,192.3100,198.8192
12.4400,40,205.1300,198.9701
12.4500,40,192.3100,198.8108
12.4600,40,205.1300,198.6340
12.4700,40,192.3100,198.4463
12.4800,40,205.1300,198.5731
12.4900,40,192.3100,199.7459
12.5000,40,205.1300,201.3847
12.5100,40,205.1300,201.3138
12.5200,40,192.3100,199.4284
12.5300,40,205.1300,198.1244
12.5400,40,192.3100,199.1077
12.5500,40,205.1300,202.1734
12.5600,40,205.1300,204.9280
12.5700,40,205.1300,204.6546
12.5800,40,205.1300,201.8254
12.5900,40,192.3100,200.2323
12.6000,40,205.1300,201.8592
12.6100,40,205.1300,203.3912
12.6200,40,205.1300,201.9080
12.6300,40,192.3100,200.2214
12.6400,40,205.1300,201.5567
12.6500,40,205.1300,204.2237
12.6600,40,205.1300,205.4948
12.6700,40,205.1300,205.4423
12.6800,40,205.1300,205.1740
12.6900,40,205.1300,205.0851
12.7000,40,205.1300,205.1048
12.7100,40,205.1300,205.1295
12.7200,40,205.1300,205.1347
12.7300,40,205.1300,205.1319
12.7400,40,205.1300,205.1298
12.7500,40,205.1300,205.1295
12.7600,40,205.1300,205.1299
12.7700,40,205.1300,205.1300
12.7800,40,205.1300,205.1300
12.7900,40,205.1300,205.1300
12.8000,40,205.1300,205.1300
12.8100,40,205.1300,205.1300
12.8200,40,205.1300,205.1300
12.8300,40,205.1300,205.1300
12.8400,40,205.1300,205.1300
12.8500,40,205.1300,205.1300
12.8600,40,205.1300,205.1300
12.8700,40,205.1300,205.1300
12.8800,40,205.1300,205.1300
12.8900,40,205.1300,205.1301
12.9000,40,205.1300,205.1305
12.9100,40,205.1300,205.1303
12.9200,40,205.1300,205.1282
12.9300,40,205.1300,205.1251
12.9400,40,205.1300,205.1300
12.9500,40,205.1300,205.1550
12.9600,40,205.1300,205.1772
12.9700,40,205.1300,205.0912
12.9800,40,205.1300,204.8158
12.9900,40,205.1300,204.7350
13.0000,40,205.1300,205.9892
13.0100,40,205.1300,208.7687
13.0200,40,217.9500,210.4024
13.0300,40,205.1300,208.7047
13.0400,40,205.1300,205.6767
13.0500,40,205.1300,204.3497
13.0600,40,205.1300,205.6769
13.0700,40,205.1300,208.7052
13.0800,40,217.9500,210.4027
13.0900,40,205.1300,208.7669
13.1000,40,205.1300,205.9844
13.1100,40,205.1300,204.7350
13.1200,40,205.1300,204.8407
13.1300,40,205.1300,205.1379
13.1400,40,205.1300,205.1383
13.1500,40,205.1300,204.8431
13.1600,40,205.1300,204.7402
13.1700,40,205.1300,205.9825
13.1800,40,205.1300,208.7371
13.1900,40,217.9500,210.3560
13.2000,40,205.1300,208.7693
13.2100,40,205.1300,206.0365
13.2200,40,205.1300,204.7010
13.2300,40,205.1300,204.5033
13.2400,40,205.1300,204.6959
13.2500,40,205.1300,206.0361
13.2600,40,205.1300,208.7941
13.2700,40,217.9500,210.4028
13.2800,40,205.1300,208.6981
13.2900,40,205.1300,205.6701
13.3000,40,205.1300,204.3500
13.3100,40,205.1300,205.7021
13.3200,40,205.1300,208.7517
13.3300,40,217.9500,210.3638
13.3400,40,205.1300,208.4565
13.3500,40,205.1300,205.5973
13.3600,40,205.1300,205.5893
13.3700,40,205.1300,208.4296
13.3800,40,217.9500,210.3418
13.3900,40,205.1300,208.8377
13.4000,40,205.1300,205.9751
13.4100,40,205.1300,204.4276
13.4200,40,205.1300,204.4230
13.4300,40,205.1300,205.9486
13.4400,40,205.1300,208.7890
13.4500,40,217.9500,210.3761
13.4600,40,205.1300,208.7441
13.4700,40,205.1300,206.0097
13.4800,40,205.1300,204.7850
13.4900,40,205.1300,204.7770
13.5000,40,205.1300,204.7741
13.5100,40,205.1300,204.7869
13.5200,40,205.1300,206.0394
13.5300,40,205.1300,208.7908
13.5400,40,217.9500,210.3099
13.5500,40,205.1300,208.4247
13.5600,40,205.1300,205.5993
13.5700,40,205.1300,205.6245
13.5800,40,205.1300,208.4787
13.5900,40,217.9500,210.2778
13.6000,40,205.1300,208.4763
13.6100,40,205.1300,205.6191
13.6200,40,205.1300,205.5991
13.6300,40,205.1300,208.4514
13.6400,40,217.9500,210.3617
13.6500,40,205.1300,208.7522
13.6600,40,205.1300,205.7024
13.6700,40,205.1300,204.3481
13.6800,40,205.1300,205.6670
13.6900,40,205.1300,208.7029
13.7000,40,217.9500,210.4276
13.7100,40,205.1300,208.8159
13.7200,40,205.1300,205.9504
13.7300,40,205.1300,204.4230
13.7400,40,205.1300,204.4258
13.7500,40,205.1300,205.9486
13.7600,40,205.1300,208.7862
13.7700,40,217.9500,210.3812
13.7800,40,205.1300,208.7690
13.7900,40,205.1300,206.0292
13.8000,40,205.1300,204.6941
13.8100,40,205.1300,204.5056
13.8200,40,205.1300,204.7267
13.8300,40,205.1300,206.0831
13.8400,40,205.1300,208.7277
13.8500,40,217.9500,210.0384
13.8600,40,205.1300,208.3489
13.8700,40,205.1300,206.8719
13.8800,40,205.1300,208.4009
13.8900,40,217.9500,210.0029
13.9000,40,205.1300,208.3875
13.9100,40,205.1300,205.6457
13.9200,40,205.1300,205.6489
13.9300,40,205.1300,208.4786
13.9400,40,217.9500,210.2730
13.9500,40,205.1300,208.4745
13.9600,40,205.1300,205.6194
13.9700,40,205.1300,205.5996
13.9800,40,205.1300,208.4515
13.9900,40,217.9500,210.3616
14.0000,40,205.1300,208.7522
14.0100,40,205.1300,205.7024
14.0200,40,205.1300,204.3480
14.0300,40,205.1300,205.6670
14.0400,40,205.1300,208.7030
14.0500,40,217.9500,210.4281
14.0600,40,205.1300,208.8162
14.0700,40,205.1300,205.9485
14.0800,40,205.1300,204.4176
14.0900,40,205.1300,204.4258
14.1000,40,205.1300,205.9758
14.1100,40,205.1300,208.8380
14.1200,40,217.9500,210.3398
14.1300,40,205.1300,208.4265
14.1400,40,205.1300,205.5943
14.1500,40,205.1300,205.6226
14.1600,40,205.1300,208.4787
14.1700,40,217.9500,210.2762
14.1800,40,205.1300,208.4733
14.1900,40,205.1300,205.6241
14.2000,40,205.1300,205.6244
14.2100,40,205.1300,208.4735
14.2200,40,217.9500,210.2740
14.2300,40,205.1300,208.4735
14.2400,40,205.1300,205.6244
14.2500,40,205.1300,205.6241
14.2600,40,205.1300,208.4733
14.2700,40,217.9500,210.2762
14.2800,40,205.1300,208.4787
14.2900,40,205.1300,205.6226
14.3000,40,205.1300,205.5943
14.3100,40,205.1300,208.4266
14.3200,40,217.9500,210.3402
14.3300,40,205.1300,208.8378
14.3400,40,205.1300,205.9737
14.3500,40,205.1300,204.4227
14.3600,40,205.1300,204.4227
14.3700,40,205.1300,205.9737
14.3800,40,205.1300,208.8378
14.3900,40,217.9500,210.3401
14.4000,40,205.1300,208.4268
14.4100,40,205.1300,205.5946
14.4200,40,205.1300,205.6224
14.4300,40,205.1300,208.4766
14.4400,40,217.9500,210.2732
14.4500,40,205.1300,208.4782
14.4600,40,205.1300,205.6488
14.4700,40,205.1300,205.6459
14.4800,40,205.1300,208.3879
14.4900,40,217.9500,210.0027
14.5000,40,205.1300,208.3988
14.5100,40,205.1300,206.8688
14.5200,40,205.1300,208.3538
14.5300,40,217.9500,210.0634
14.5400,40,205.1300,208.7501
14.5500,40,205.1300,205.9974
14.5600,40,205.1300,204.4510
14.5700,40,205.1300,204.4228
14.5800,40,205.1300,205.9453
14.5900,40,205.1300,208.8135
14.6000,40,217.9500,210.4276
14.6100,40,205.1300,208.7054
14.6200,40,205.1300,205.6725
14.6300,40,205.1300,204.3481
14.6400,40,205.1300,205.6752
14.6500,40,205.1300,208.7004
14.6600,40,217.9500,210.4030
14.6700,40,205.1300,208.7938
14.6800,40,205.1300,206.0341
14.6900,40,205.1300,204.6911
14.7000,40,205.1300,204.5034
14.7100,40,205.1300,204.7260
14.7200,40,205.1300,206.0831
14.7300,40,205.1300,208.7299
14.7400,40,217.9500,210.0437
14.7500,40,205.1300,208.3490
14.7600,40,205.1300,206.8447
14.7700,40,205.1300,208.3490
14.7800,40,217.9500,210.0437
14.7900,40,205.1300,208.7299
14.8000,40,205.1300,206.0831
14.8100,40,205.1300,204.7260
14.8200,40,205.1300,204.5034
14.8300,40,205.1300,204.6911
14.8400,40,205.1300,206.0342
14.8500,40,205.1300,208.7939
14.8600,40,217.9500,210.4029
14.8700,40,205.1300,208.6999
14.8800,40,205.1300,205.6750
14.8900,40,205.1300,204.3504
14.9000,40,205.1300,205.6774
14.9100,40,205.1300,208.7031
14.9200,40,217.9500,210.3980
14.9300,40,205.1300,208.7695
14.9400,40,205.1300,206.0131
14.9500,40,205.1300,204.7758
14.9600,40,205.1300,204.7709
14.9700,40,205.1300,204.7980
14.9800,40,205.1300,204.8533
14.9900,40,205.1300,206.0413
15.0000,40,205.1300,208.4568
15.0100,50,217.9500,209.6709
15.0200,50,205.1300,208.9244
15.0300,50,205.1300,209.8057
15.0400,50,217.9500,213.8041
15.0500,50,217.9500,217.4343
15.0600,50,217.9500,218.3401
15.0700,50,217.9500,217.9189
15.0800,50,217.9500,218.5216
15.0900,50,217.9500,220.8223
15.1000,50,230.7700,223.3355
15.1100,50,217.9500,225.3653
15.1200,50,230.7700,227.8368
15.1300,50,230.7700,230.1934
15.1400,50,230.7700,231.1315
15.1500,50,230.7700,231.0368
15.1600,50,230.7700,230.8352
15.1700,50,230.7700,230.7089
15.1800,50,230.7700,230.4814
15.1900,50,230.7700,230.3658
15.2000,50,230.7700,231.3865
15.2100,50,230.7700,233.9963
15.2200,50,243.5900,236.5219
15.2300,50,230.7700,237.3622
15.2400,50,243.5900,237.3554
15.2500,50,230.7700,238.1809
15.2600,50,243.5900,239.4555
15.2700,50,243.5900,239.3169
15.2800,50,230.7700,238.8135
15.2900,50,243.5900,240.5603
15.3000,50,243.5900,243.1413
15.3100,50,243.5900,243.0751
15.3200,50,243.5900,240.2662
15.3300,50,230.7700,238.4019
15.3400,50,243.5900,239.9371
15.3500,50,243.5900,242.7273
15.3600,50,243.5900,244.0016
15.3700,50,243.5900,243.8459
15.3800,50,243.5900,243.4041
15.3900,50,243.5900,243.4264
15.4000,50,243.5900,244.5020
15.4100,50,243.5900,245.9545
15.4200,50,256.4100,246.0641
15.4300,50,230.7700,245.5890
15.4400,50,256.4100,246.0613
15.4500,50,243.5900,245.9791
15.4600,50,243.5900,244.5719
15.4700,50,243.5900,243.4298
15.4800,50,243.5900,243.0513
15.4900,50,243.5900,243.1621
15.5000,50,243.5900,244.5131
15.5100,50,243.5900,247.1852
15.5200,50,256.4100,248.5315
15.5300,50,243.5900,246.8557
15.5400,50,243.5900,245.2629
15.5500,50,243.5900,246.5017
15.5600,50,256.4100,248.1386
15.5700,50,243.5900,248.0689
15.5800,50,243.5900,248.0659
15.5900,50,256.4100,248.1385
15.6000,50,243.5900,246.5264
15.6100,50,243.5900,245.3095
15.6200,50,243.5900,246.8151
15.6300,50,256.4100,248.2163
15.6400,50,243.5900,246.7983
15.6500,50,243.5900,245.3927
15.6600,50,243.5900,246.7979
15.6700,50,256.4100,248.2143
15.6800,50,243.5900,246.8125
15.6900,50,243.5900,245.3148
15.7000,50,243.5900,246.5499
15.7100,50,256.4100,248.1557
15.7200,50,243.5900,247.9785
15.7300,50,243.5900,247.8159
15.7400,50,256.4100,248.1076
15.7500,50,243.5900,247.7352
15.7600,50,243.5900,247.7490
15.7700,50,256.4100,248.0417
15.7800,50,243.5900,247.4868
15.7900,50,243.5900,247.6764
15.8000,50,256.4100,249.2860
15.8100,50,243.5900,250.2363
15.8200,50,256.4100,249.2930
15.8300,50,243.5900,247.6993
15.8400,50,243.5900,247.5037
15.8500,50,256.4100,247.9579
15.8600,50,243.5900,247.5036
15.8700,50,243.5900,247.6993
15.8800,50,256.4100,249.2931
15.8900,50,243.5900,250.2367
15.9000,50,256.4100,249.2861
15.9100,50,243.5900,247.6742
15.9200,50,243.5900,247.4821
15.9300,50,256.4100,248.0439
15.9400,50,243.5900,247.7773
15.9500,50,243.5900,247.7770
15.9600,50,256.4100,248.0420
15.9700,50,243.5900,247.4789
15.9800,50,243.5900,247.6772
15.9900,50,256.4100,249.3082
16.0000,50,243.5900,250.2634
16.0100,50,256.4100,249.2306
16.0200,50,243.5900,247.4450
16.0300,50,243.5900,247.3432
16.0400,50,256.4100,248.9538
16.0500,50,243.5900,250.2024
16.0600,50,256.4100,250.4996
16.0700,50,243.5900,250.2091
16.0800,50,256.4100,248.9769
16.0900,50,243.5900,247.3620
16.1000,50,243.5900,247.3637
16.1100,50,256.4100,248.9799
16.1200,50,243.5900,250.2046
16.1300,50,256.4100,250.4772
16.1400,50,243.5900,250.1836
16.1500,50,256.4100,249.0331
16.1600,50,243.5900,247.5888
16.1700,50,243.5900,247.5037
16.1800,50,256.4100,248.0871
16.1900,50,243.5900,247.8058
16.2000,50,243.5900,247.7164
16.2100,50,256.4100,247.8103
